0.696620;0.2189;0.5140;0.8727;1.036
0.697056;0.2218;0.5062;0.8600;1.022
0.697474;0.2199;0.5072;0.8717;1.032
0.698232;0.2101;0.5062;0.8629;1.022
0.699190;0.2003;0.5111;0.8619;1.022
0.700026;0.2081;0.5072;0.8521;1.013
0.706174;0.1945;0.5111;0.8551;1.015
0.708865;0.1896;0.5140;0.8453;1.007
0.714023;0.1671;0.5023;0.8443;0.997
0.727623;0.1788;0.5013;0.8590;1.011
0.729217;0.1485;0.5042;0.8521;1.001
0.730210;0.1427;0.5121;0.8697;1.019
0.768954;0.0938;0.5306;0.8629;1.017
0.770878;0.0870;0.5414;0.8766;1.034
0.771487;0.0772;0.5424;0.8668;1.025
0.771923;0.0782;0.5365;0.8785;1.032
0.772352;0.0860;0.5326;0.8639;1.018
0.772794;0.0665;0.5365;0.8746;1.028
0.773346;0.0704;0.5238;0.8570;1.007
0.774262;0.0381;0.5267;0.8443;0.996
0.774916;0.0381;0.5287;0.8443;0.997
0.779418;0.0430;0.5345;0.8648;1.018
0.785209;0.0420;0.5443;0.8707;1.028
0.789537;0.0498;0.5521;0.8600;1.023
0.794550;0.0518;0.5824;0.8815;1.058
0.809461;0.0459;0.5902;0.8766;1.058
0.811041;0.0586;0.6000;0.8775;1.065
0.812114;0.0381;0.6039;0.8639;1.055
0.849174;0.0391;0.6020;0.8648;1.054
0.851075;0.0371;0.6108;0.8678;1.062
0.851738;0.0352;0.5932;0.8600;1.045
0.852191;0.0147;0.5844;0.8570;1.037
0.852936;0.0088;0.5629;0.8658;1.033
0.853538;0.0107;0.5463;0.8697;1.027
0.854452;0.0225;0.5404;0.8688;1.023
0.855100;0.0235;0.5443;0.8600;1.018
0.855636;0.0029;0.5443;0.8385;1.000
0.859676;-0.0039;0.5424;0.8482;1.007
0.864282;-0.0264;0.5502;0.8560;1.018
0.869347;-0.0020;0.5443;0.8463;1.006
0.874396;0.0010;0.5404;0.8521;1.009
0.879644;0.0137;0.5306;0.8482;1.001
0.893184;-0.0127;0.5394;0.8521;1.009
0.894942;-0.0059;0.5424;0.8736;1.028
0.895651;-0.0156;0.5443;0.8834;1.038
0.933204;-0.0176;0.5502;0.8766;1.035
0.935030;-0.0244;0.5619;0.8678;1.034
0.935631;-0.0489;0.5570;0.8658;1.031
0.936068;-0.0215;0.5531;0.8707;1.032
0.936480;-0.0283;0.5482;0.8668;1.026
0.936935;-0.0225;0.5580;0.8668;1.031
0.937415;-0.0195;0.5502;0.8824;1.040
0.938108;-0.0342;0.5482;0.8707;1.029
0.939617;-0.0293;0.5492;0.8648;1.025
0.944976;-0.0313;0.5541;0.8629;1.026
0.949801;-0.0362;0.5502;0.8678;1.028
0.954707;-0.0440;0.5619;0.8639;1.031
0.959269;-0.0528;0.5580;0.8580;1.025
0.966535;-0.0489;0.5472;0.8502;1.012
0.969372;-0.0410;0.5433;0.8551;1.014
0.974841;-0.0450;0.5463;0.8658;1.025
0.980721;-0.0381;0.5375;0.8590;1.014
0.985411;-0.0381;0.5375;0.8590;1.014
0.989576;-0.0352;0.5433;0.8512;1.010
0.994265;-0.0283;0.5394;0.8560;1.012
1.008541;-0.0371;0.5385;0.8531;1.010
1.010127;-0.0469;0.5248;0.8580;1.007
1.010862;-0.0283;0.5170;0.8629;1.006
1.049388;-0.0283;0.5326;0.8580;1.010
1.051255;-0.0498;0.5297;0.8560;1.008
1.051858;-0.0479;0.5355;0.8668;1.020
1.052279;-0.0645;0.5394;0.8678;1.024
1.052697;-0.0352;0.5375;0.8639;1.018
1.053174;-0.0655;0.5531;0.8688;1.032
1.054019;-0.0567;0.5580;0.8688;1.034
1.054811;-0.0567;0.5551;0.8658;1.030
1.055410;-0.0586;0.5687;0.8609;1.033
1.059554;-0.0489;0.5717;0.8678;1.040
1.066249;-0.0440;0.5639;0.8658;1.034
1.069304;-0.0498;0.5639;0.8473;1.019
1.074138;-0.0665;0.5697;0.8365;1.014
1.079384;-0.0880;0.5629;0.8394;1.015
1.084409;-0.1114;0.5658;0.8629;1.038
1.089773;-0.1212;0.5619;0.8648;1.038
1.094232;-0.1065;0.5580;0.8609;1.031
1.115615;-0.0733;0.5629;0.8570;1.028
1.117825;-0.0752;0.5629;0.8629;1.033
1.121632;-0.0704;0.5639;0.8678;1.037
1.122447;-0.0743;0.5482;0.8521;1.016
1.122969;-0.0792;0.5433;0.8658;1.025
1.124503;-0.0772;0.5238;0.8795;1.027
1.129564;-0.0596;0.5218;0.8736;1.019
1.159614;-0.0674;0.5150;0.8688;1.012
1.161607;-0.0762;0.5179;0.8639;1.010
1.162877;-0.0840;0.5189;0.8560;1.005
1.164150;-0.0889;0.5218;0.8619;1.011
1.165791;-0.1085;0.5385;0.8600;1.020
1.167246;-0.1153;0.5248;0.8473;1.003
1.169103;-0.1085;0.5140;0.8570;1.005
1.170462;-0.1212;0.5062;0.8531;0.999
1.174568;-0.1319;0.5013;0.8590;1.003
1.179522;-0.1368;0.4886;0.8697;1.007
1.185618;-0.1349;0.4945;0.8560;0.998
1.189307;-0.1368;0.4886;0.8521;0.992
1.195053;-0.1378;0.4925;0.8639;1.004
1.218224;-0.1339;0.4964;0.8521;0.995
1.220327;-0.1143;0.5023;0.8668;1.008
1.221100;-0.1163;0.5160;0.8648;1.014
1.221852;-0.1222;0.5111;0.8492;0.999
1.223130;-0.1241;0.5189;0.8678;1.019
1.224082;-0.1427;0.5248;0.8590;1.017
1.228859;-0.1544;0.5297;0.8541;1.017
1.260054;-0.1534;0.5257;0.8600;1.020
1.261824;-0.1603;0.5150;0.8658;1.020
1.263176;-0.1739;0.5228;0.8658;1.026
1.264056;-0.1798;0.5199;0.8502;1.013
1.264978;-0.1759;0.5091;0.8560;1.011
1.266199;-0.1876;0.5033;0.8590;1.013
1.267072;-0.1710;0.5023;0.8531;1.005
1.272335;-0.1710;0.5023;0.8560;1.007
1.274447;-0.1573;0.5091;0.8560;1.008
1.279379;-0.1671;0.5130;0.8560;1.012
1.284530;-0.1808;0.5277;0.8551;1.021
1.289428;-0.1876;0.5336;0.8609;1.030
1.294269;-0.1818;0.5492;0.8570;1.034
1.308363;-0.1769;0.5639;0.8512;1.036
1.310530;-0.1769;0.5394;0.8551;1.026
1.311227;-0.1867;0.5433;0.8697;1.042
1.341298;-0.1945;0.5267;0.8521;1.020
1.343132;-0.1808;0.5277;0.8512;1.018
1.343834;-0.1749;0.5512;0.8453;1.024
1.344383;-0.1612;0.5502;0.8433;1.020
1.344903;-0.1642;0.5443;0.8502;1.023
1.345563;-0.1915;0.5336;0.8531;1.024
1.346898;-0.1837;0.5218;0.8629;1.025
1.352817;-0.1749;0.5218;0.8668;1.027
1.355310;-0.1583;0.5199;0.8629;1.020
1.359483;-0.1788;0.5365;0.8766;1.043
1.366355;-0.1652;0.5228;0.8658;1.025
1.370087;-0.1456;0.5248;0.8629;1.020
1.374583;-0.1319;0.5130;0.8717;1.020
1.379716;-0.1368;0.5179;0.8697;1.021
1.384110;-0.1417;0.5189;0.8619;1.016
1.389608;-0.1417;0.5140;0.8512;1.004
1.394109;-0.1730;0.5189;0.8473;1.008
1.407803;-0.1896;0.5023;0.8375;0.995
1.409543;-0.1847;0.4906;0.8424;0.992
1.411126;-0.1847;0.4642;0.8648;0.999
1.414283;-0.1994;0.4661;0.8473;0.987
1.446778;-0.2287;0.4661;0.8688;1.012
1.449149;-0.2668;0.4818;0.8512;1.014
1.450234;-0.2746;0.4847;0.8502;1.016
1.451108;-0.2805;0.4808;0.8482;1.015
1.452356;-0.2726;0.4827;0.8433;1.009
1.453978;-0.2941;0.5072;0.8580;1.039
1.454871;-0.2668;0.5121;0.8570;1.033
1.455392;-0.2453;0.5179;0.8502;1.025
1.459342;-0.2287;0.5257;0.8580;1.032
1.466042;-0.2306;0.5385;0.8541;1.036
1.468869;-0.2101;0.5541;0.8482;1.035
1.474749;-0.2345;0.5521;0.8414;1.033
1.479686;-0.2257;0.5590;0.8424;1.036
1.484630;-0.2277;0.5639;0.8443;1.041
1.488912;-0.1994;0.5531;0.8453;1.030
1.493992;-0.2209;0.5482;0.8433;1.030
1.508446;-0.2052;0.5482;0.8580;1.039
1.510532;-0.1837;0.5306;0.8512;1.020
1.511287;-0.1837;0.5189;0.8414;1.005
1.535185;-0.1886;0.5160;0.8443;1.007
1.537229;-0.1925;0.5052;0.8473;1.005
1.538455;-0.1730;0.4906;0.8668;1.011
1.539161;-0.2189;0.5101;0.8531;1.018
1.540396;-0.2502;0.5072;0.8600;1.029
1.541195;-0.2658;0.5130;0.8502;1.028
1.544732;-0.3108;0.5082;0.8531;1.040
1.549316;-0.3186;0.5179;0.8648;1.057
1.554328;-0.3156;0.5228;0.8756;1.068
1.559114;-0.3078;0.5257;0.8482;1.044
1.565584;-0.2883;0.5248;0.8404;1.032
1.568874;-0.2678;0.5277;0.8453;1.032
1.573930;-0.2580;0.5140;0.8473;1.024
1.579563;-0.2541;0.5101;0.8365;1.012
1.584469;-0.2511;0.4984;0.8297;1.000
1.589540;-0.2531;0.4935;0.8404;1.007
1.594079;-0.2492;0.4867;0.8404;1.003
1.608485;-0.2336;0.4994;0.8473;1.011
1.610495;-0.2580;0.4935;0.8502;1.016
1.611294;-0.2824;0.4857;0.8394;1.010
1.636168;-0.2863;0.4886;0.8560;1.026
1.638319;-0.3010;0.5013;0.8570;1.037
1.639373;-0.3108;0.5101;0.8697;1.055
1.639946;-0.3137;0.5052;0.8678;1.052
1.641135;-0.3293;0.5130;0.8766;1.068
1.642398;-0.3254;0.4945;0.8795;1.060
1.644067;-0.3264;0.4964;0.8795;1.061
1.649147;-0.3381;0.4925;0.8629;1.050
1.654008;-0.3313;0.4808;0.8639;1.043
1.659147;-0.3000;0.4847;0.8463;1.020
1.666052;-0.2932;0.4808;0.8297;1.003
1.669876;-0.2814;0.4730;0.8150;0.983
1.674126;-0.2717;0.4730;0.8140;0.980
1.679711;-0.2531;0.4759;0.8082;0.971
1.684480;-0.2209;0.4671;0.8072;0.958
1.688928;-0.2238;0.4515;0.8179;0.961
1.694004;-0.2238;0.4339;0.8258;0.959
1.708778;-0.2169;0.4319;0.8346;0.964
1.710662;-0.2267;0.4261;0.8258;0.956
1.711690;-0.2189;0.4290;0.8238;0.954
1.733542;-0.2267;0.4329;0.8355;0.968
1.735087;-0.2267;0.4319;0.8512;0.981
1.735695;-0.2521;0.4466;0.8629;1.004
1.736532;-0.2580;0.4544;0.8697;1.015
1.736999;-0.2766;0.4681;0.8433;1.003
1.738808;-0.2834;0.4837;0.8355;1.006
1.744129;-0.3059;0.4906;0.8316;1.013
1.748705;-0.3205;0.5091;0.8199;1.017
1.754236;-0.3391;0.5267;0.8287;1.039
1.759171;-0.3411;0.5170;0.8238;1.031
1.764968;-0.3577;0.5101;0.8336;1.041
1.768955;-0.3391;0.4915;0.8297;1.022
1.773922;-0.3469;0.4876;0.8424;1.033
1.778985;-0.3518;0.4818;0.8531;1.041
1.783835;-0.3498;0.4661;0.8541;1.034
1.788691;-0.3528;0.4749;0.8580;1.042
1.793895;-0.3479;0.4652;0.8531;1.032
1.806537;-0.3342;0.4691;0.8551;1.031
1.808166;-0.3518;0.4740;0.8551;1.039
1.808892;-0.3508;0.4847;0.8316;1.025
1.832029;-0.3508;0.4818;0.8385;1.029
1.833408;-0.3225;0.4700;0.8346;1.011
1.834543;-0.2805;0.4505;0.8502;1.002
1.835194;-0.2560;0.4329;0.8433;0.982
1.835995;-0.2531;0.4349;0.8512;0.989
1.838859;-0.2599;0.4407;0.8463;0.989
1.843780;-0.2707;0.4446;0.8512;0.998
1.850947;-0.2726;0.4525;0.8336;0.987
1.854077;-0.2863;0.4622;0.8258;0.989
1.859385;-0.2961;0.4495;0.8082;0.971
1.864752;-0.2756;0.4134;0.8267;0.965
1.868695;-0.3196;0.4437;0.8521;1.012
1.873728;-0.3205;0.4661;0.8648;1.033
1.879031;-0.3401;0.4642;0.8541;1.030
1.883709;-0.3626;0.4603;0.8590;1.040
1.889003;-0.3968;0.4622;0.8521;1.047
1.894116;-0.3840;0.4398;0.8385;1.022
1.907078;-0.3909;0.4016;0.8287;1.000
1.908445;-0.3928;0.4007;0.8404;1.011
1.909432;-0.4212;0.4026;0.8424;1.024
1.934922;-0.4564;0.4085;0.8326;1.034
1.936294;-0.4388;0.4046;0.8365;1.028
1.937121;-0.4398;0.4065;0.8453;1.036
1.938024;-0.4310;0.4153;0.8531;1.042
1.939078;-0.4075;0.4046;0.8590;1.033
1.940037;-0.4095;0.3909;0.8521;1.023
1.945529;-0.3977;0.3880;0.8404;1.007
1.962775;-0.3850;0.3919;0.8306;0.996
1.964332;-0.3713;0.3870;0.8375;0.994
1.965251;-0.3498;0.3948;0.8365;0.989
1.965987;-0.3098;0.3645;0.8365;0.964
1.978790;-0.2814;0.3362;0.8463;0.953
1.980405;-0.2893;0.3401;0.8580;0.967
1.981602;-0.3068;0.3459;0.8502;0.968
1.996129;-0.3059;0.3635;0.8443;0.969
1.997280;-0.2971;0.3997;0.8424;0.979
1.998555;-0.3068;0.3801;0.8111;0.947
1.999462;-0.2883;0.3420;0.8131;0.928
2.012270;-0.3010;0.3078;0.8365;0.941
2.013203;-0.3020;0.3039;0.8492;0.951
2.014301;-0.3469;0.3088;0.8277;0.949
2.047092;-0.3919;0.3274;0.8414;0.984
2.048119;-0.4310;0.3274;0.8414;1.000
2.048719;-0.4691;0.3166;0.8316;1.006
2.049805;-0.5248;0.3293;0.8238;1.031
2.051017;-0.5101;0.2932;0.8267;1.015
2.052091;-0.5336;0.3000;0.8346;1.035
2.053281;-0.5130;0.3127;0.8463;1.038
2.054818;-0.5336;0.3459;0.8648;1.073
2.059529;-0.5267;0.3528;0.8678;1.075
2.081440;-0.4964;0.3626;0.8609;1.058
2.083125;-0.4779;0.3547;0.8590;1.045
2.084234;-0.4818;0.3616;0.8639;1.053
2.084989;-0.4681;0.3616;0.8492;1.035
2.086325;-0.4368;0.2853;0.8785;1.022
2.097834;-0.4388;0.2736;0.8228;0.972
2.099100;-0.4349;0.3039;0.8111;0.969
2.100194;-0.4388;0.3098;0.8218;0.982
2.114703;-0.4779;0.3225;0.8258;1.007
2.116262;-0.4749;0.3254;0.8052;0.990
2.117432;-0.4974;0.3616;0.8218;1.026
2.148890;-0.5042;0.3557;0.8160;1.023
2.150763;-0.5472;0.3909;0.8218;1.062
2.151735;-0.5785;0.4095;0.8287;1.090
2.152615;-0.6254;0.4163;0.8209;1.113
2.153892;-0.6166;0.4104;0.8385;1.119
2.155201;-0.6010;0.3919;0.8199;1.089
2.163423;-0.5727;0.3704;0.8404;1.082
2.164778;-0.5404;0.3332;0.8404;1.053
2.165402;-0.5033;0.3088;0.8336;1.022
2.166064;-0.4827;0.3264;0.8492;1.030
2.180917;-0.4681;0.3274;0.8267;1.005
2.182692;-0.4534;0.3098;0.8131;0.981
2.183923;-0.4661;0.3108;0.8355;1.006
2.184943;-0.5091;0.3156;0.8404;1.032
2.189112;-0.5248;0.3196;0.8258;1.029
2.194734;-0.5287;0.3293;0.8140;1.025
2.199839;-0.5082;0.3205;0.8277;1.023
2.203954;-0.4837;0.3010;0.8297;1.006
2.209140;-0.4818;0.2922;0.8297;1.003
2.225421;-0.4593;0.2902;0.8473;1.006
2.227546;-0.4437;0.2883;0.8512;1.002
2.228946;-0.4446;0.2756;0.8414;0.991
2.254617;-0.4388;0.2766;0.8482;0.994
2.256450;-0.4251;0.2717;0.8443;0.984
2.257621;-0.4114;0.2551;0.8736;0.999
2.258588;-0.4124;0.2482;0.8600;0.985
2.259539;-0.3899;0.2345;0.8609;0.974
2.260895;-0.3899;0.2238;0.8639;0.974
2.261931;-0.3665;0.2033;0.8560;0.953
2.267746;-0.3713;0.1886;0.8570;0.953
2.269459;-0.3772;0.1681;0.8433;0.939
2.273959;-0.3938;0.1622;0.8492;0.950
2.281633;-0.3733;0.1397;0.8355;0.926
2.284075;-0.3880;0.1388;0.8424;0.938
2.288945;-0.4241;0.1554;0.8306;0.946
2.293919;-0.4485;0.1661;0.8082;0.939
2.309018;-0.4798;0.1798;0.8082;0.957
2.310790;-0.5209;0.1984;0.7974;0.973
2.312160;-0.5385;0.2257;0.8082;0.997
2.342900;-0.5668;0.2404;0.7974;1.007
2.344724;-0.5619;0.2551;0.8082;1.017
2.347224;-0.5775;0.2639;0.8209;1.038
2.348329;-0.6010;0.2834;0.8267;1.061
2.349268;-0.6108;0.3039;0.8443;1.085
2.350540;-0.6088;0.2951;0.8365;1.076
2.351549;-0.6049;0.2863;0.8394;1.074
2.353098;-0.5971;0.2766;0.8385;1.066
2.354046;-0.5990;0.2570;0.8502;1.071
2.359013;-0.5746;0.2316;0.8473;1.050
2.366198;-0.5414;0.2150;0.8424;1.024
2.369123;-0.5248;0.2140;0.8346;1.009
2.373975;-0.5111;0.2189;0.8297;0.999
2.381013;-0.5023;0.2316;0.8355;1.002
2.384098;-0.4955;0.2306;0.8306;0.994
2.388904;-0.5003;0.2179;0.8267;0.991
2.393878;-0.5238;0.1915;0.8072;0.981
2.398962;-0.5433;0.1749;0.7955;0.979
2.404137;-0.5580;0.1779;0.8023;0.993
2.408822;-0.5697;0.1788;0.8082;1.005
2.423562;-0.5756;0.1867;0.8140;1.014
2.425211;-0.5863;0.1867;0.8238;1.028
2.426517;-0.5658;0.1876;0.8336;1.025
2.459041;-0.5805;0.1994;0.8424;1.042
2.460921;-0.5756;0.1925;0.8609;1.053
2.461869;-0.5472;0.1769;0.8551;1.030
2.462566;-0.5140;0.1583;0.8619;1.016
2.463628;-0.4740;0.1368;0.8541;0.986
2.464829;-0.4339;0.1124;0.8521;0.963
2.466063;-0.4192;0.1094;0.8424;0.947
2.467231;-0.4143;0.1094;0.8453;0.948
2.470000;-0.4446;0.1036;0.8570;0.971
2.473788;-0.4779;0.0880;0.8609;0.989
2.490145;-0.4827;0.0752;0.8541;0.984
2.491822;-0.5189;0.0782;0.8668;1.013
2.493026;-0.5287;0.0772;0.8580;1.011
2.493884;-0.5609;0.0870;0.8541;1.026
2.518024;-0.5619;0.0870;0.8424;1.016
2.519567;-0.5560;0.0811;0.8346;1.006
2.520570;-0.5795;0.0899;0.8091;0.999
2.521032;-0.5902;0.1036;0.7886;0.990
2.522127;-0.6010;0.0967;0.7603;0.974
2.524012;-0.6274;0.1114;0.7564;0.989
2.530999;-0.6215;0.1026;0.7710;0.996
2.533913;-0.6362;0.1046;0.7886;1.019
2.539459;-0.6635;0.1173;0.8199;1.061
2.543931;-0.6127;0.0997;0.8453;1.049
2.548887;-0.5981;0.0958;0.8678;1.058
2.553917;-0.5844;0.0928;0.8746;1.056
2.558783;-0.5424;0.0752;0.8795;1.036
2.564294;-0.5287;0.0684;0.8903;1.038
2.568852;-0.5042;0.0684;0.8775;1.014
2.574052;-0.5170;0.0498;0.8668;1.010
2.579373;-0.5218;0.0225;0.8502;0.998
2.584518;-0.5238;-0.0195;0.8414;0.991
2.589833;-0.5248;-0.0391;0.8463;0.997
2.593775;-0.5414;-0.0498;0.8473;1.007
2.607436;-0.5365;-0.0645;0.8502;1.007
2.614380;-0.5345;-0.0528;0.8600;1.014
2.616251;-0.5170;-0.0479;0.8531;0.999
2.622313;-0.5209;-0.0352;0.8502;0.998
2.623551;-0.5218;-0.0176;0.8492;0.997
2.624510;-0.5492;0.0000;0.8502;1.012
2.645396;-0.5560;0.0137;0.8336;1.002
2.647511;-0.5580;0.0293;0.8336;1.004
2.648354;-0.5502;0.0254;0.8287;0.995
2.650086;-0.5306;0.0391;0.8531;1.005
2.651977;-0.5257;0.0498;0.8521;1.003
2.654222;-0.5023;0.0401;0.8736;1.009
2.659206;-0.4700;0.0254;0.8707;0.990
2.665290;-0.4456;0.0156;0.8619;0.970
2.669348;-0.4603;0.0078;0.8560;0.972
2.674058;-0.4613;-0.0176;0.8551;0.972
2.681037;-0.4818;-0.0381;0.8473;0.975
2.683839;-0.5033;-0.0723;0.8600;0.999
2.690760;-0.4955;-0.0762;0.8658;1.000
2.695518;-0.5062;-0.0792;0.8560;0.998
2.699686;-0.4974;-0.0625;0.8600;0.995
2.704290;-0.4837;-0.0459;0.8619;0.989
2.709135;-0.4720;-0.0567;0.8521;0.976
2.726909;-0.4935;-0.0410;0.8609;0.993
2.729021;-0.5150;-0.0450;0.8570;1.001
2.730516;-0.5160;-0.0489;0.8521;0.997
2.731986;-0.5023;-0.0733;0.8541;0.994
2.734045;-0.4749;-0.1036;0.8648;0.992
2.739743;-0.4613;-0.1085;0.8560;0.978
2.744611;-0.4280;-0.1222;0.8551;0.964
2.762278;-0.3997;-0.1368;0.8326;0.934
2.764657;-0.4046;-0.1280;0.8375;0.939
2.765908;-0.4114;-0.1173;0.8424;0.945
2.766796;-0.4251;-0.1163;0.8775;0.982
2.769438;-0.4222;-0.1270;0.8688;0.974
2.775347;-0.4319;-0.1231;0.8707;0.980
2.779153;-0.4583;-0.1300;0.8922;1.011
2.785337;-0.4681;-0.1309;0.8805;1.006
2.789440;-0.4808;-0.1202;0.8805;1.010
