0.0,0.0,38.3,0.0,-39.4,0.0,1.0,-0.3,1.0,0.0,-3.2,1.8,1.0,-0.7,0.0,1.3,0.0,1.0,4.2,-0.8,0.0,1.7,-0.6
0.0,0.0,-14.7,0.0,19.3,0.0,-1.0,1.2,0.0,0.0,0.2,-1.6,0.0,0.9,1.0,-1.2,0.0,0.0,-0.2,1.6,0.0,-0.9,0.3
0.0,0.0,-0.3,1.0,0.1,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0
0.0,0.0,-9.5,0.0,16.3,0.0,0.0,-0.1,-1.0,0.0,1.4,-0.0,0.0,-0.5,0.0,0.1,1.0,0.0,-1.4,0.0,0.0,0.5,0.3
1.0,0.0,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,-0.1,-0.1,0.0,-0.0,0.0,-0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0
0.0,0.0,1.6,0.0,-13.4,0.0,0.0,0.3,0.0,1.0,-1.4,-0.2,0.0,0.3,0.0,-0.3,0.0,-1.0,1.4,0.2,0.0,-0.3,0.1
0.0,1.0,0.6,0.0,0.8,0.0,0.0,-0.1,0.0,0.0,0.1,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,-0.1,-0.0,0.0,0.1,0.0
0.0,0.0,-14.1,0.0,3.7,0.0,0.0,-0.8,0.0,0.0,1.6,-0.1,-1.0,0.3,0.0,0.8,0.0,0.0,-1.6,0.1,1.0,-0.3,0.1
0.0,0.0,1.8,0.0,-1.6,1.0,0.0,-0.0,0.0,0.0,-0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,-0.1,0.0,0.1,0.0
