0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43.1,0.0,7.3,0.0,80.3,3.3,-5.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,5.0,0.0,0.0,0.0,0.0,-0.4,0.0,-1.0,3.6
20.7,0.0,7.7,0.0,23.7,3.7,-2.0,0.0,0.0,1.0,0.0,-0.7,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.7,0.0,0.0,1.7
13.6,0.0,6.3,0.0,60.3,1.3,-4.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,-0.9,0.0,0.0,2.1
4.7,0.0,3.7,1.0,17.7,1.7,-1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.7
49.6,0.0,20.3,0.0,116.3,6.3,-7.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,-0.9,0.0,0.0,5.1
31.7,0.0,3.0,0.0,89.0,4.0,-5.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,5.0,0.0,0.0,0.0,-1.0,-0.7,0.0,0.0,3.2
85.9,0.0,50.7,0.0,267.7,27.7,-16.0,0.0,0.0,0.0,0.0,4.6,1.0,0.0,16.0,0.0,0.0,0.0,0.0,-4.6,-1.0,0.0,10.4
1.6,1.0,0.3,0.0,0.3,0.3,-0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
